condition,eta,delta,metadata_path,case,episode,rollout_path,cutting_error_volume,part_remaining_rate,part_occupancy_rate,num_steps,step_cutting_error_volumes,step_part_remaining_rates,step_part_occupancy_rates,execution_error_enabled,execution_error_mode,execution_error_seed,cases_name,num_episodes_config,task_step_config,epoch,infer_model,control_mode,num_steps_with_shift,mean_abs_sampled_shift,mean_abs_applied_shift,max_abs_sampled_shift,max_abs_applied_shift
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_5/episode_3/rollout_data.pickle,0.0,25.0,99.99998888889013,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0]","[99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,1.0,0.625,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_5/episode_4/rollout_data.pickle,0.0,25.0,99.99998888889013,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0]","[99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,2,0.625,0.25,1.0,1.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_5/episode_5/rollout_data.pickle,0.0,25.0,99.99998888889013,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0]","[99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,1.125,0.625,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_6/episode_0/rollout_data.pickle,0.0,100.0,4.897959178675552,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[1.4423076918743065, 1.4423076918743065, 1.9230769223064597, 2.3076923065828403, 2.999999998125, 3.3333333310185185, 4.285714281887755, 4.897959178675552]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.25,1.0,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_6/episode_1/rollout_data.pickle,48.0,25.0,99.99999166666737,8,"[0.0, 24.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 50.0, 50.0, 25.0, 25.0, 25.0, 25.0, 25.0]","[6.997084537905125, 12.244897896709704, 17.142857020408165, 29.99999925000002, 39.999998666666706, 49.99999791666675, 74.99999531250029, 99.99999166666737]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.375,1.125,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_6/episode_2/rollout_data.pickle,12.0,12.5,99.9999833333361,8,"[12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5]","[99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.25,0.875,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_6/episode_3/rollout_data.pickle,0.0,12.5,99.9999833333361,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5]","[99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,1.125,0.625,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_6/episode_4/rollout_data.pickle,12.0,12.5,99.9999833333361,8,"[12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5]","[99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.625,1.25,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_6/episode_5/rollout_data.pickle,0.0,12.5,99.9999833333361,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5]","[99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361, 99.9999833333361]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.25,0.875,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_4/episode_0/rollout_data.pickle,48.0,0.0,0.0,8,"[6.0, 8.0, 0.0, 6.0, 12.0, 16.0, 0.0, 0.0]","[75.0, 50.0, 50.0, 33.33333333333333, 16.666666666666664, 0.0, 0.0, 0.0]","[0.7812499996609159, 1.666666664351852, 3.333333324074074, 9.999999875000002, 39.9999960000004, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.375,0.875,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_4/episode_1/rollout_data.pickle,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.375,1.375,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_4/episode_2/rollout_data.pickle,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,1.125,0.75,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_4/episode_3/rollout_data.pickle,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.375,0.875,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_4/episode_4/rollout_data.pickle,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,2,1.125,0.5,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_4/episode_5/rollout_data.pickle,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,2,1.25,0.25,2.0,1.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_5/episode_0/rollout_data.pickle,33.0,25.0,74.99999375000053,8,"[0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 24.0, 0.0]","[100.0, 75.0, 75.0, 75.0, 75.0, 75.0, 25.0, 25.0]","[1.1718749996185303, 1.7578124988555908, 4.017857136878189, 9.642857108418369, 25.71428546938776, 35.99999952000001, 59.999996000000266, 74.99999375000053]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.25,1.125,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_5/episode_1/rollout_data.pickle,0.0,25.0,99.99998888889013,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0]","[74.99999375000053, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.25,1.0,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_5/episode_2/rollout_data.pickle,12.0,25.0,99.99998888889013,8,"[12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0]","[99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,1.125,0.625,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_5/episode_3/rollout_data.pickle,0.0,25.0,99.99998888889013,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0]","[99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,1.0,0.625,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_5/episode_4/rollout_data.pickle,0.0,25.0,99.99998888889013,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0]","[99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,2,0.625,0.25,1.0,1.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_5/episode_5/rollout_data.pickle,0.0,25.0,99.99998888889013,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0]","[99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,1.125,0.625,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_6/episode_0/rollout_data.pickle,0.0,100.0,5.357142851163903,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[1.4423076918743065, 1.4423076918743065, 1.9230769223064597, 2.564102562732851, 3.3333333310185185, 3.749999997070312, 4.687499995422363, 5.357142851163903]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.25,1.0,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_6/episode_1/rollout_data.pickle,64.0,12.5,99.9999833333361,8,"[0.0, 24.0, 0.0, 12.0, 16.0, 12.0, 0.0, 0.0]","[100.0, 50.0, 50.0, 25.0, 16.666666666666664, 12.5, 12.5, 12.5]","[8.571428556122449, 9.999999958333333, 13.333333259259259, 39.999998666666706, 53.33332977777802, 66.66665925926009, 99.9999833333361, 99.9999833333361]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.375,1.125,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_6/episode_2/rollout_data.pickle,12.0,8.333333333333332,99.99997500000624,8,"[12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332]","[99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.25,0.875,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_6/episode_3/rollout_data.pickle,0.0,8.333333333333332,99.99997500000624,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332]","[99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,1.125,0.625,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_6/episode_4/rollout_data.pickle,12.0,8.333333333333332,99.99997500000624,8,"[12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332]","[99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.625,1.25,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_6/episode_5/rollout_data.pickle,0.0,8.333333333333332,99.99997500000624,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332, 8.333333333333332]","[99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624, 99.99997500000624]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.25,0.875,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_4/episode_0/rollout_data.pickle,24.0,0.0,0.0,8,"[6.0, 0.0, 12.0, 6.0, 0.0, 0.0, 0.0, 0.0]","[75.0, 75.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7812499996609159, 1.757812498283386, 1.1718749977111818, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,1.375,0.5,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_4/episode_1/rollout_data.pickle,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.375,1.375,2.0,2.0
